ensgene_ID	AA9_1	AA9_2	AA9_3	DMSO_1	DMSO_2
"ENSG00000233839"	212	226	330	276	368
"ENSG00000250890"	0	0	0	0	0
"ENSG00000232240"	0	0	0	0	0
"ENSG00000230921"	0	3	0	1	0
"ENSG00000286151"	0	0	0	0	0
"ENSG00000234388"	0	0	0	0	0
"ENSG00000271736"	0	0	0	2	0
"ENSG00000233717"	4	0	4	8	9
"ENSG00000163155"	453	561	552	475	660
"ENSG00000241975"	60	49	48	55	87
"ENSG00000271143"	0	0	0	0	0
"ENSG00000270976"	0	0	0	0	0
"ENSG00000228217"	317	406	398	307	444
"ENSG00000270342"	0	0	0	0	0
"ENSG00000231100"	0	0	0	0	0
"ENSG00000116824"	0	0	0	0	0
"ENSG00000235887"	2	3	3	6	3
"ENSG00000237460"	0	0	2	0	0
"ENSG00000236887"	0	0	4	0	0
"ENSG00000024526"	3260	4293	4413	3728	4473
"ENSG00000235756"	0	0	0	0	0
"ENSG00000173810"	0	0	0	0	0
"ENSG00000235005"	0	0	0	0	0
"ENSG00000271890"	0	2	0	0	0
"ENSG00000227425"	42	78	84	78	92
"ENSG00000225279"	2	3	16	0	9
"ENSG00000229101"	0	0	0	0	0
"ENSG00000239216"	0	0	0	1	0
"ENSG00000283360"	27	19	22	34	56
"ENSG00000117262"	800	927	999	901	1162
"ENSG00000227907"	0	0	4	0	0
"ENSG00000227970"	0	0	0	0	0
"ENSG00000261055"	0	0	4	0	0
"ENSG00000231613"	2	7	5	12	11
"ENSG00000137947"	398	456	527	344	486
"ENSG00000236689"	0	0	0	0	0
"ENSG00000233589"	64	95	80	90	109
"ENSG00000117586"	90	96	113	80	96
"ENSG00000230946"	301	381	331	358	352
"ENSG00000226028"	0	0	0	0	0
"ENSG00000162728"	43	20	30	19	22
"ENSG00000229021"	11	0	0	2	11
"ENSG00000203825"	0	0	0	0	0
"ENSG00000184371"	102	125	123	113	169
"ENSG00000233449"	0	0	0	0	0
"ENSG00000242943"	0	0	0	0	0
"ENSG00000233203"	5	3	5	7	15
"ENSG00000232499"	262	396	328	239	411
"ENSG00000232265"	2	4	0	4	0
"ENSG00000163154"	68	83	52	45	98
"ENSG00000232995"	504	694	616	553	765
"ENSG00000238087"	0	0	0	0	2
"ENSG00000227777"	2	8	15	17	29
"ENSG00000177173"	1050	1292	1467	1065	1479
"ENSG00000238022"	0	0	0	0	0
"ENSG00000231671"	0	0	2	0	0
"ENSG00000162729"	216	248	271	210	336
"ENSG00000143158"	409	526	574	426	659
"ENSG00000271092"	11	16	19	17	19
"ENSG00000238118"	0	3	0	0	0
"ENSG00000276118"	0	0	0	0	0
"ENSG00000232148"	1	1	0	2	0
"ENSG00000278811"	440	532	497	578	806
"ENSG00000000460"	646	928	949	753	1035
"ENSG00000275075"	0	0	0	1	0
"ENSG00000135862"	3688	4447	4737	4489	5789
"ENSG00000232952"	2221	2774	3050	2522	3490
"ENSG00000227722"	309	465	395	320	488
"ENSG00000285922"	0	0	0	0	0
"ENSG00000275801"	0	0	0	0	0
"ENSG00000143198"	656	832	889	804	1124
"ENSG00000143318"	32	12	30	24	18
"ENSG00000232188"	0	6	0	0	0
"ENSG00000232212"	0	0	0	0	0
"ENSG00000143621"	2279	2761	2747	2300	3203
"ENSG00000241042"	0	0	0	0	0
"ENSG00000260322"	0	4	0	0	0
"ENSG00000223495"	2	2	4	0	0
"ENSG00000143156"	328	387	421	344	476
"ENSG00000198771"	1	0	0	2	6
"ENSG00000225462"	157	216	227	143	231
"ENSG00000237756"	30	55	63	47	82
"ENSG00000213064"	4628	5564	6037	4867	6910
"ENSG00000143179"	1718	2097	2072	2000	2810
"ENSG00000271187"	0	0	0	0	0
"ENSG00000274562"	0	0	0	0	0
"ENSG00000143315"	1568	2056	2142	1874	2544
"ENSG00000231175"	0	0	0	0	0
"ENSG00000143185"	5	6	3	5	14
"ENSG00000272931"	5	28	10	17	10
"ENSG00000143190"	5619	6898	7183	6313	8107
"ENSG00000225475"	22	25	31	29	24
"ENSG00000232223"	0	0	0	0	0
"ENSG00000224698"	0	0	0	0	0
"ENSG00000075945"	503	691	827	663	893
"ENSG00000235303"	6	4	2	3	2
"ENSG00000234810"	0	0	5	0	1
"ENSG00000224468"	50	78	64	68	67
"ENSG00000232551"	0	0	0	0	0
"ENSG00000092607"	25	5	20	18	33
"ENSG00000238270"	0	0	0	0	0
"ENSG00000285894"	0	0	0	0	0
"ENSG00000236025"	0	0	0	0	0
"ENSG00000230704"	6	0	1	0	0
"ENSG00000283255"	0	0	0	0	0
"ENSG00000227741"	101	140	154	97	98
"ENSG00000286754"	0	0	0	0	0
"ENSG00000232751"	7	13	24	8	20
"ENSG00000117091"	0	0	0	0	0
"ENSG00000235378"	3	10	9	13	8
"ENSG00000143171"	4	11	23	19	19
"ENSG00000275767"	8	10	12	8	7
"ENSG00000047410"	6925	9028	9142	7846	10294
"ENSG00000231992"	16	14	13	6	25
"ENSG00000018625"	0	14	23	2	6
"ENSG00000171806"	208	273	294	288	406
"ENSG00000287919"	0	0	2	9	0
"ENSG00000233882"	0	0	0	0	0
"ENSG00000198358"	0	0	0	0	0
"ENSG00000134216"	7	8	12	0	4
"ENSG00000230748"	0	0	0	0	0
"ENSG00000254154"	0	0	0	0	0
"ENSG00000162694"	904	1134	1208	1048	1294
"ENSG00000238108"	0	0	0	0	0
"ENSG00000214262"	0	0	0	0	0
"ENSG00000118197"	796	938	1026	1048	1448
"ENSG00000135842"	386	411	431	241	351
"ENSG00000229258"	3	1	0	0	5
"ENSG00000287472"	0	0	0	0	0
"ENSG00000241318"	67	108	89	121	86
"ENSG00000228238"	0	0	4	4	12
"ENSG00000232393"	13	24	13	27	31
"ENSG00000184155"	0	0	0	0	0
"ENSG00000058085"	27	33	34	31	31
"ENSG00000260088"	0	2	0	1	21
"ENSG00000116815"	287	284	363	286	383
"ENSG00000232917"	38	80	95	47	135
"ENSG00000233057"	8	16	10	6	9
"ENSG00000143167"	2	0	0	0	0
"ENSG00000143184"	33	28	30	18	51
"ENSG00000260976"	0	0	0	0	0
"ENSG00000235215"	0	0	0	0	0
"ENSG00000224691"	4	0	1	0	6
"ENSG00000286572"	7	4	5	4	10
"ENSG00000235101"	0	0	1	0	0
"ENSG00000228215"	0	0	0	0	0
"ENSG00000177807"	40	44	70	31	66
"ENSG00000233626"	56	58	69	50	46
"ENSG00000233691"	206	222	315	183	306
"ENSG00000143228"	1198	1383	1547	1491	2042
"ENSG00000235827"	0	0	0	0	0
"ENSG00000231615"	259	316	404	282	369
"ENSG00000231714"	0	0	0	0	0
"ENSG00000174514"	198	232	285	192	270
"ENSG00000143178"	107	111	90	76	121
"ENSG00000116833"	114	140	138	130	212
"ENSG00000227740"	67	80	75	54	50
"ENSG00000000457"	573	724	656	705	798
"ENSG00000143507"	137	172	170	114	156
"ENSG00000285638"	0	0	0	0	0
"ENSG00000284592"	0	0	0	0	0
"ENSG00000230987"	404	388	404	391	531
"ENSG00000232527"	50	62	47	56	62
"ENSG00000215833"	240	295	326	337	298
"ENSG00000228167"	43	68	82	51	77
"ENSG00000223344"	0	0	0	0	0
"ENSG00000150732"	0	0	0	0	0
"ENSG00000157064"	276	313	254	234	292
"ENSG00000288139"	0	2	2	0	0
"ENSG00000215808"	9	14	2	4	2
"ENSG00000059588"	3201	4229	4071	4356	5563
"ENSG00000237379"	0	0	4	0	0
"ENSG00000232959"	24	34	12	26	17
"ENSG00000122224"	0	0	0	1	2
"ENSG00000162782"	5	2	8	2	0
"ENSG00000238051"	0	4	0	0	3
"ENSG00000233196"	8	7	11	0	1
"ENSG00000229220"	0	2	0	0	1
"ENSG00000143653"	313	323	350	291	373
"ENSG00000158711"	5031	6173	6531	5779	7079
"ENSG00000227747"	0	0	1	1	1
"ENSG00000228081"	0	0	0	0	0
"ENSG00000228020"	1	0	1	0	0
"ENSG00000234975"	1674	1934	2110	1699	2171
"ENSG00000162851"	221	268	299	199	366
"ENSG00000271427"	2	18	39	60	56
"ENSG00000143353"	832	1026	1111	1219	1516
"ENSG00000197965"	4107	4877	5221	3845	4996
"ENSG00000143493"	2172	2704	2699	2246	3131
"ENSG00000230777"	182	198	307	227	326
"ENSG00000179397"	220	255	225	186	226
"ENSG00000224540"	18	11	8	21	20
"ENSG00000117592"	3465	4317	4679	4491	5675
"ENSG00000186197"	156	191	161	198	180
"ENSG00000229067"	2	1	3	4	0
"ENSG00000227711"	0	0	0	0	1
"ENSG00000261182"	0	0	0	0	0
"ENSG00000228879"	2	20	11	12	28
"ENSG00000227925"	0	0	0	0	0
"ENSG00000162670"	69	71	70	88	121
"ENSG00000225712"	161	146	169	178	271
"ENSG00000162761"	0	0	0	0	0
"ENSG00000143199"	98	88	92	53	88
"ENSG00000007908"	4	0	4	2	2
"ENSG00000092978"	1239	1575	1648	1411	1905
"ENSG00000143499"	424	540	581	477	670
"ENSG00000188404"	8	1	11	2	14
"ENSG00000227735"	7	14	8	3	8
"ENSG00000143196"	2	0	0	0	0
"ENSG00000228504"	0	0	0	0	0
"ENSG00000274702"	0	0	0	0	0
"ENSG00000226211"	0	0	0	0	0
"ENSG00000236942"	294	365	370	280	413
"ENSG00000287205"	0	0	0	0	0
"ENSG00000203697"	1	0	4	0	0
"ENSG00000116574"	773	921	895	760	1166
"ENSG00000287929"	0	4	0	0	0
"ENSG00000224896"	5	2	0	4	8
"ENSG00000121481"	1602	1804	2030	1702	2136
"ENSG00000227940"	0	0	0	0	0
"ENSG00000143248"	206	312	261	212	282
"ENSG00000162814"	54	67	63	72	72
"ENSG00000225172"	0	0	0	0	0
"ENSG00000261642"	0	0	0	0	0
"ENSG00000228239"	0	0	0	0	0
"ENSG00000237283"	0	0	0	0	0
"ENSG00000116132"	287	407	404	286	343
"ENSG00000238042"	0	0	0	0	0
"ENSG00000271475"	0	0	0	0	0
"ENSG00000231877"	0	0	0	0	0
"ENSG00000116679"	2880	3696	4081	3703	4960
"ENSG00000228536"	48	99	130	67	99
"ENSG00000230550"	6	8	5	4	13
"ENSG00000229242"	0	0	0	0	0
"ENSG00000228470"	31	35	35	36	24
"ENSG00000152092"	9	12	13	10	24
"ENSG00000234984"	0	0	0	0	0
"ENSG00000231648"	0	0	0	0	0
"ENSG00000229983"	54	59	85	90	100
"ENSG00000215149"	0	0	0	0	0
"ENSG00000225122"	0	0	0	0	0
"ENSG00000225920"	548	608	537	738	735
"ENSG00000143476"	3061	4120	4371	4410	5457
"ENSG00000121486"	1219	1465	1487	1088	1667
"ENSG00000228437"	0	0	0	0	0
"ENSG00000057252"	1722	2128	2173	1871	2497
"ENSG00000285718"	0	0	0	0	0
"ENSG00000234070"	2	7	9	4	9
"ENSG00000233620"	0	0	0	0	0
"ENSG00000237783"	0	0	0	0	0
"ENSG00000233018"	2	12	8	6	4
"ENSG00000224783"	0	0	0	0	0
"ENSG00000162852"	554	695	694	569	865
"ENSG00000232792"	43	69	57	96	100
"ENSG00000273004"	79	80	83	78	108
"ENSG00000143842"	400	425	414	465	663
"ENSG00000268062"	0	3	5	4	3
"ENSG00000237409"	1	0	0	2	4
"ENSG00000116962"	5086	5899	6518	6101	7828
"ENSG00000288078"	0	0	1	3	1
"ENSG00000271399"	0	0	0	0	0
"ENSG00000229757"	7	22	10	15	14
"ENSG00000232679"	0	2	0	0	0
"ENSG00000220749"	278	328	444	377	386
"ENSG00000181450"	3133	3888	4155	3672	4964
"ENSG00000223519"	161	146	205	103	142
"ENSG00000286285"	12	29	21	28	24
"ENSG00000225300"	27	41	12	36	46
"ENSG00000223842"	296	274	250	219	257
"ENSG00000162753"	20	32	46	14	11
"ENSG00000228247"	330	456	449	463	637
"ENSG00000231424"	72	104	151	123	150
"ENSG00000143355"	75	96	90	85	102
"ENSG00000287177"	0	0	0	0	0
"ENSG00000237193"	0	0	0	0	2
"ENSG00000223490"	0	2	0	4	0
"ENSG00000121644"	4882	6153	6715	5397	7198
"ENSG00000174502"	16	28	38	33	71
"ENSG00000224286"	5	1	4	0	2
"ENSG00000158715"	205	226	204	158	217
"ENSG00000143195"	594	703	749	574	758
"ENSG00000162849"	169	235	246	210	370
"ENSG00000232824"	10	7	18	14	32
"ENSG00000273416"	4	12	12	6	11
"ENSG00000282111"	20	17	8	16	28
"ENSG00000233410"	0	0	0	0	0
"ENSG00000067533"	2797	3775	3952	3289	4258
"ENSG00000228955"	16	10	34	14	18
"ENSG00000270443"	0	0	0	0	0
"ENSG00000116209"	1131	1380	1326	1128	1536
"ENSG00000224702"	0	0	0	0	0
"ENSG00000271811"	24	47	32	19	50
"ENSG00000224278"	0	0	0	0	0
"ENSG00000235492"	0	0	0	0	0
"ENSG00000287808"	57	91	80	82	114
"ENSG00000229840"	2	4	4	0	0
"ENSG00000226486"	0	0	0	0	0
"ENSG00000227687"	0	0	0	2	2
"ENSG00000231814"	0	0	0	0	0
"ENSG00000286210"	2	0	0	1	0
"ENSG00000287364"	0	0	0	0	2
"ENSG00000260698"	32	21	24	14	23
"ENSG00000277007"	140	214	215	189	268
"ENSG00000229016"	3	18	39	23	30
"ENSG00000152104"	3351	4226	4183	3721	5177
"ENSG00000236975"	219	212	235	193	200
"ENSG00000286541"	0	0	0	0	0
"ENSG00000117650"	473	541	661	533	640
"ENSG00000235021"	1	3	3	2	2
"ENSG00000203724"	17	21	36	19	28
"ENSG00000225006"	0	0	0	0	0
"ENSG00000287633"	8	4	6	0	6
"ENSG00000158764"	0	0	0	0	0
"ENSG00000223375"	28	8	32	15	16
"ENSG00000230714"	0	0	0	0	0
"ENSG00000261065"	0	0	0	0	0
"ENSG00000260855"	313	346	355	280	383
"ENSG00000236206"	8	10	4	3	11
"ENSG00000168118"	1395	1720	1861	1710	2216
"ENSG00000173726"	11451	13986	15422	15823	20693
"ENSG00000282852"	35	25	25	38	49
"ENSG00000152382"	782	1099	1157	1125	1501
"ENSG00000143839"	0	0	4	2	3
"ENSG00000232100"	0	0	0	0	4
"ENSG00000261024"	64	96	136	105	194
"ENSG00000230547"	2	2	0	1	2
"ENSG00000176754"	0	2	0	0	0
"ENSG00000227953"	57	96	70	62	83
"ENSG00000232215"	0	2	0	0	4
"ENSG00000135829"	3378	4086	4269	3451	4622
"ENSG00000228289"	0	3	0	0	0
"ENSG00000134717"	2174	2497	2624	2422	3134
"ENSG00000232989"	0	0	0	0	0
"ENSG00000233537"	0	0	0	0	1
"ENSG00000116668"	312	401	496	488	631
"ENSG00000278180"	0	0	0	0	0
"ENSG00000232341"	7	9	6	8	5
"ENSG00000287676"	81	113	134	120	152
"ENSG00000236792"	434	452	582	432	590
"ENSG00000143207"	653	835	895	847	1042
"ENSG00000270859"	0	0	0	0	0
"ENSG00000238224"	6	7	6	0	4
"ENSG00000286775"	0	0	0	0	0
"ENSG00000237492"	4	2	0	0	0
"ENSG00000230404"	0	0	0	0	1
"ENSG00000236230"	0	2	4	8	4
"ENSG00000026751"	2	0	0	0	4
"ENSG00000150681"	0	4	2	0	0
"ENSG00000116906"	1516	1909	1949	1936	2313
"ENSG00000092969"	62	97	144	110	113
"ENSG00000157181"	1203	1477	1546	1383	2044
"ENSG00000250762"	10	7	9	3	11
"ENSG00000236720"	0	0	0	0	0
"ENSG00000227421"	0	0	0	0	0
"ENSG00000227240"	6	0	4	2	0
"ENSG00000076258"	66	66	87	61	50
"ENSG00000286073"	0	0	0	0	0
"ENSG00000231084"	11	12	20	3	7
"ENSG00000117697"	3640	4294	4555	4430	6117
"ENSG00000235083"	0	0	0	0	0
"ENSG00000162669"	243	356	331	313	371
"ENSG00000132681"	13	9	31	9	10
"ENSG00000225904"	2	8	4	0	0
"ENSG00000270920"	0	2	0	6	4
"ENSG00000143641"	1235	1395	1287	1344	1791
"ENSG00000227630"	10	7	6	0	0
"ENSG00000228830"	0	0	0	0	0
"ENSG00000010932"	13	13	8	7	25
"ENSG00000282849"	0	0	0	0	0
"ENSG00000226640"	2	2	1	2	4
"ENSG00000010072"	2148	2598	2413	2273	2998
"ENSG00000135766"	539	691	731	884	1003
"ENSG00000279261"	0	0	6	0	0
"ENSG00000213051"	40	46	47	23	53
"ENSG00000238054"	0	0	0	0	0
"ENSG00000163534"	0	0	2	0	0
"ENSG00000168243"	1351	1587	1691	1781	2307
"ENSG00000281453"	0	0	0	0	0
"ENSG00000237469"	0	0	0	0	0
"ENSG00000224939"	0	0	4	2	4
"ENSG00000227613"	81	97	127	93	111
"ENSG00000116183"	12	2	5	14	8
"ENSG00000232194"	4	2	6	4	24
"ENSG00000231612"	8	10	10	5	6
"ENSG00000271036"	0	0	0	0	0
"ENSG00000230849"	432	545	586	504	688
"ENSG00000170382"	210	233	192	158	232
"ENSG00000226868"	0	0	0	0	0
"ENSG00000279401"	0	17	4	18	21
"ENSG00000272362"	2	0	0	0	2
"ENSG00000287450"	2	9	12	9	8
"ENSG00000237011"	3	7	5	7	0
"ENSG00000233583"	15	36	27	36	27
"ENSG00000066027"	1328	1679	1625	1304	1819
"ENSG00000286263"	0	4	4	4	2
"ENSG00000227006"	59	77	76	101	83
"ENSG00000224525"	1	4	3	0	2
"ENSG00000173728"	43	58	76	36	50
"ENSG00000225811"	2	10	9	9	29
"ENSG00000273093"	0	4	2	2	1
"ENSG00000227818"	0	0	2	0	0
"ENSG00000135828"	163	189	162	163	193
"ENSG00000286398"	0	0	0	0	0
"ENSG00000185523"	4	8	14	8	0
"ENSG00000116711"	207	308	317	302	455
"ENSG00000226750"	0	2	3	0	0
"ENSG00000285665"	668	808	734	604	878
"ENSG00000231022"	0	0	0	0	0
"ENSG00000224436"	0	4	0	0	0
"ENSG00000228208"	2	0	4	0	0
"ENSG00000273384"	3	8	0	18	6
"ENSG00000238061"	12	24	29	10	24
"ENSG00000234915"	41	55	62	44	80
"ENSG00000143845"	100	112	98	108	173
"ENSG00000227585"	0	0	0	0	0
"ENSG00000157060"	27	9	10	0	8
"ENSG00000237213"	0	1	0	1	0
"ENSG00000224260"	0	0	0	2	0
"ENSG00000213045"	0	0	2	2	6
"ENSG00000230063"	46	26	22	42	53
"ENSG00000235467"	0	0	4	2	4
"ENSG00000123684"	4590	5626	6001	4494	5905
"ENSG00000228044"	2	0	4	4	2
"ENSG00000225338"	62	47	41	55	86
"ENSG00000224407"	0	0	0	0	0
"ENSG00000232463"	1	8	5	6	2
"ENSG00000237457"	8	14	3	8	9
"ENSG00000225171"	43	46	65	56	86
"ENSG00000235386"	3	2	3	1	2
"ENSG00000123836"	604	752	716	755	1021
"ENSG00000213690"	0	1	0	0	2
"ENSG00000229832"	83	111	105	72	124
"ENSG00000225233"	0	1	0	3	2
"ENSG00000237514"	298	452	402	375	527
"ENSG00000287856"	0	16	2	6	4
"ENSG00000226375"	4	4	6	8	13
"ENSG00000203705"	455	503	541	587	790
"ENSG00000224040"	0	0	0	0	0
"ENSG00000228686"	73	70	86	68	112
"ENSG00000279838"	160	159	151	125	182
"ENSG00000174175"	5	4	0	5	0
"ENSG00000236401"	0	0	0	0	0
"ENSG00000241475"	0	0	0	0	0
"ENSG00000215800"	0	0	0	0	0
"ENSG00000286421"	0	0	0	0	2
"ENSG00000270936"	11	3	2	2	0
"ENSG00000008118"	0	0	2	0	0
"ENSG00000171161"	356	459	563	414	545
"ENSG00000241505"	0	0	0	0	0
"ENSG00000282097"	2	2	2	0	0
"ENSG00000261453"	0	0	0	0	0
"ENSG00000231020"	0	0	0	2	0
"ENSG00000270818"	0	0	0	0	0
"ENSG00000196878"	0	4	14	1	3
"ENSG00000225561"	0	0	0	0	2
"ENSG00000074964"	117	109	145	100	119
"ENSG00000223847"	0	0	1	0	0
"ENSG00000277704"	0	0	0	0	0
"ENSG00000259815"	0	0	0	0	0
"ENSG00000240963"	2	9	7	1	7
"ENSG00000226570"	2	0	0	0	0
"ENSG00000198929"	238	280	292	229	356
"ENSG00000230628"	0	4	2	0	4
"ENSG00000227579"	0	0	0	0	0
"ENSG00000174606"	1509	2215	2297	1958	2606
"ENSG00000179914"	4	0	0	6	0
"ENSG00000121446"	0	5	4	1	0
"ENSG00000236905"	2	2	7	1	9
"ENSG00000233304"	0	0	0	0	0
"ENSG00000227887"	0	0	0	0	0
"ENSG00000116903"	2456	2966	3219	2610	3718
"ENSG00000226196"	0	0	0	0	0
"ENSG00000287354"	23	44	19	6	28
"ENSG00000233827"	12	5	22	2	9
"ENSG00000198797"	7	8	6	9	15
"ENSG00000151414"	1477	1979	1913	1468	2003
"ENSG00000177614"	439	521	473	523	620
"ENSG00000235182"	0	0	0	0	0
"ENSG00000287157"	21	11	9	2	4
"ENSG00000233920"	1	2	1	3	2
"ENSG00000183831"	12	12	4	2	9
"ENSG00000225755"	60	94	97	48	74
"ENSG00000197472"	365	558	493	499	691
"ENSG00000230184"	55	31	61	64	68
"ENSG00000232436"	0	0	2	0	0
"ENSG00000231718"	0	0	0	0	0
"ENSG00000136643"	1003	1288	1221	1006	1457
"ENSG00000232537"	0	0	0	0	0
"ENSG00000285521"	2	8	5	7	20
"ENSG00000236317"	4	8	10	5	11
"ENSG00000176855"	4	2	6	0	0
"ENSG00000227728"	4	2	2	2	0
"ENSG00000162877"	188	249	271	324	368
"ENSG00000225401"	28	13	34	31	27
"ENSG00000228190"	0	0	0	0	0
"ENSG00000135747"	84	91	124	121	151
"ENSG00000227237"	4	7	3	2	2
"ENSG00000069248"	4018	5120	5508	4696	6330
"ENSG00000232812"	0	0	0	0	0
"ENSG00000242042"	0	0	0	0	0
"ENSG00000234464"	0	1	0	0	0
"ENSG00000253148"	0	0	0	0	2
"ENSG00000227751"	0	0	0	0	0
"ENSG00000090104"	0	2	14	2	0
"ENSG00000285280"	129	159	202	114	153
"ENSG00000232892"	73	78	93	65	103
"ENSG00000236950"	0	0	0	0	0
"ENSG00000236468"	0	0	0	0	0
"ENSG00000185220"	115	192	220	152	195
"ENSG00000226003"	0	0	0	0	0
"ENSG00000230813"	0	1	0	0	0
"ENSG00000236101"	2	5	0	1	10
"ENSG00000162769"	2199	2292	2474	2153	2734
"ENSG00000133065"	1856	2317	2332	1710	2337
"ENSG00000278684"	0	0	0	0	0
"ENSG00000236775"	0	3	4	2	0
"ENSG00000042781"	116	153	202	159	207
"ENSG00000234754"	2	0	4	0	4
"ENSG00000233084"	5	0	4	5	8
"ENSG00000227815"	58	87	57	54	74
"ENSG00000287046"	0	0	1	0	0
"ENSG00000228863"	0	2	2	0	0
"ENSG00000228646"	2	0	0	0	0
"ENSG00000229112"	0	0	0	0	3
"ENSG00000233332"	0	0	10	2	2
"ENSG00000231984"	9	6	17	2	11
"ENSG00000226876"	171	168	140	156	210
"ENSG00000277462"	135	139	166	181	288
"ENSG00000225591"	28	16	1	13	18
"ENSG00000035687"	1187	1624	1687	1645	2038
"ENSG00000213080"	1535	1987	2407	1915	2673
"ENSG00000180287"	14	18	26	20	28
"ENSG00000226693"	6	0	1	0	2
"ENSG00000231272"	8	2	7	0	8
"ENSG00000223828"	20	23	27	21	42
"ENSG00000230124"	1330	1771	1804	1416	1837
"ENSG00000226723"	1808	2206	2490	1967	2895
"ENSG00000272672"	23	26	33	43	52
"ENSG00000228982"	0	0	0	0	0
"ENSG00000235096"	35	37	42	47	54
"ENSG00000007341"	969	1235	1288	1247	1531
"ENSG00000286747"	16	22	12	11	12
"ENSG00000236069"	0	2	0	0	2
"ENSG00000236244"	7	14	15	7	11
"ENSG00000272865"	4	6	12	8	21
"ENSG00000143324"	3011	3791	3945	3343	4550
"ENSG00000229871"	0	2	2	0	2
"ENSG00000225222"	57	49	44	34	57
"ENSG00000118193"	2580	3272	3066	2449	3243
"ENSG00000198842"	0	0	0	0	0
"ENSG00000286619"	918	1161	1247	1087	1310
"ENSG00000198756"	484	581	598	632	772
"ENSG00000271558"	0	0	6	3	0
"ENSG00000227554"	38	18	36	12	19
"ENSG00000178596"	0	0	0	0	0
"ENSG00000054282"	767	1032	971	1045	1425
"ENSG00000183780"	26	25	50	26	39
"ENSG00000229663"	395	452	556	462	504
"ENSG00000162702"	2939	3516	3461	2887	3836
"ENSG00000238272"	1	2	3	0	0
"ENSG00000228530"	0	0	0	0	0
"ENSG00000235060"	69	75	89	78	88
"ENSG00000143194"	0	2	2	2	5
"ENSG00000054267"	2809	3457	3877	2863	3969
"ENSG00000287921"	0	1	1	9	2
"ENSG00000177800"	2	2	10	4	2
"ENSG00000232166"	4	0	1	12	4
"ENSG00000175137"	322	345	371	332	471
"ENSG00000134245"	582	559	626	497	683
"ENSG00000227373"	21	36	15	24	62
"ENSG00000228175"	94	107	69	100	137
"ENSG00000069275"	30911	38218	40953	34514	46281
"ENSG00000237317"	35	46	43	32	75
"ENSG00000187889"	145	159	153	129	171
"ENSG00000097046"	3151	3995	4347	3972	5066
"ENSG00000232113"	6	6	7	0	0
"ENSG00000282718"	0	2	0	0	0
"ENSG00000231378"	93	127	157	122	145
"ENSG00000235605"	58	91	79	54	69
"ENSG00000224857"	6	0	10	3	3
"ENSG00000273367"	7	34	24	31	38
"ENSG00000230604"	40	35	44	26	49
"ENSG00000231605"	0	0	1	0	4
"ENSG00000236358"	3	3	10	13	6
"ENSG00000203737"	142	162	192	190	220
"ENSG00000215873"	230	329	335	264	278
"ENSG00000185420"	443	657	530	551	694
"ENSG00000076321"	876	1041	955	801	1025
"ENSG00000272175"	30	13	29	14	32
"ENSG00000213070"	510	726	671	685	877
"ENSG00000282265"	0	0	0	0	0
"ENSG00000229747"	2	5	7	13	15
"ENSG00000117280"	787	854	930	841	1094
"ENSG00000233985"	12	12	15	16	9
"ENSG00000236719"	0	0	0	0	0
"ENSG00000136636"	1929	2641	2645	2408	3059
"ENSG00000225486"	436	500	603	473	619
"ENSG00000227043"	0	0	0	0	0
"ENSG00000163874"	87	100	114	102	105
"ENSG00000285777"	0	4	8	0	0
"ENSG00000286109"	0	4	2	6	4
"ENSG00000213068"	1	0	6	0	2
"ENSG00000054392"	127	121	145	151	167
"ENSG00000122223"	0	0	0	0	2
"ENSG00000188739"	160	165	215	202	261
"ENSG00000286666"	8	3	2	8	2
"ENSG00000273198"	3	16	9	7	8
"ENSG00000203730"	11	29	1	12	18
"ENSG00000225719"	0	0	1	0	1
"ENSG00000273483"	27	28	55	25	42
"ENSG00000203729"	0	4	0	0	1
"ENSG00000232809"	0	0	0	0	0
"ENSG00000285981"	0	0	0	0	0
"ENSG00000261729"	0	2	2	8	12
"ENSG00000215796"	642	906	888	823	1096
"ENSG00000233047"	0	0	0	0	0
"ENSG00000143341"	193	239	289	191	237
"ENSG00000228309"	5	13	4	10	20
"ENSG00000229739"	201	227	285	219	338
"ENSG00000116703"	114	103	115	69	111
"ENSG00000273874"	1	1	0	0	2
"ENSG00000278757"	0	0	0	2	2
"ENSG00000264341"	0	0	0	0	0
"ENSG00000264101"	0	0	0	1	0
"ENSG00000252404"	0	0	0	0	0
"ENSG00000243267"	8	19	9	7	30
"ENSG00000239149"	5	14	24	24	19
"ENSG00000252151"	0	0	0	0	1
"ENSG00000252969"	0	0	0	0	0
"ENSG00000252956"	0	0	0	0	0
"ENSG00000265606"	0	0	0	0	0
"ENSG00000284357"	0	0	0	0	0
"ENSG00000207237"	4	1	2	0	7
"ENSG00000222784"	0	1	0	0	0
"ENSG00000266210"	0	0	0	0	0
"ENSG00000265961"	0	0	0	0	0
"ENSG00000252691"	0	2	0	0	0
"ENSG00000253005"	1	2	2	0	0
"ENSG00000238316"	0	0	0	0	0
"ENSG00000207941"	0	0	0	0	0
"ENSG00000264773"	0	0	0	0	0
"ENSG00000199963"	0	0	2	0	0
"ENSG00000264698"	0	0	0	0	0
"ENSG00000207328"	0	0	0	0	0
"ENSG00000207466"	0	0	0	0	0
"ENSG00000252368"	0	0	0	0	0
"ENSG00000206779"	46	82	85	62	130
"ENSG00000200796"	0	0	0	0	0
