ensgene_id	NCEG2_1	NCEG2_2	NCEG2_3	DMSO_1	DMSO_2
"ENSG00000228420"	0	0	0	0	0
"ENSG00000233839"	339	292	325	276	368
"ENSG00000250890"	0	0	0	0	0
"ENSG00000232240"	0	0	0	0	0
"ENSG00000230921"	0	0	0	1	0
"ENSG00000286151"	0	0	0	0	0
"ENSG00000234388"	0	0	0	0	0
"ENSG00000271736"	0	0	0	2	0
"ENSG00000233717"	4	0	0	8	9
"ENSG00000163155"	620	508	627	475	660
"ENSG00000241975"	47	47	44	55	87
"ENSG00000271143"	0	0	0	0	0
"ENSG00000270976"	0	0	0	0	0
"ENSG00000228217"	334	325	334	307	444
"ENSG00000270342"	0	0	0	0	0
"ENSG00000231100"	0	0	0	0	0
"ENSG00000116824"	0	0	0	0	0
"ENSG00000235887"	2	15	7	6	3
"ENSG00000237460"	0	0	0	0	0
"ENSG00000236887"	4	0	0	0	0
"ENSG00000024526"	4220	3683	4183	3728	4473
"ENSG00000235756"	0	0	0	0	0
"ENSG00000173810"	1	0	0	0	0
"ENSG00000235005"	0	0	0	0	0
"ENSG00000271890"	0	0	0	0	0
"ENSG00000227425"	112	92	111	78	92
"ENSG00000225279"	2	10	0	0	9
"ENSG00000229101"	0	0	0	0	0
"ENSG00000239216"	0	0	0	1	0
"ENSG00000283360"	49	34	32	34	56
"ENSG00000117262"	946	850	991	901	1162
"ENSG00000227907"	0	0	0	0	0
"ENSG00000227970"	0	0	0	0	0
"ENSG00000261055"	0	0	0	0	0
"ENSG00000231613"	4	1	7	12	11
"ENSG00000137947"	367	355	430	344	486
"ENSG00000236689"	0	0	0	0	0
"ENSG00000233589"	89	68	143	90	109
"ENSG00000117586"	58	66	36	80	96
"ENSG00000230946"	365	340	396	358	352
"ENSG00000226028"	0	0	0	0	0
"ENSG00000162728"	36	41	27	19	22
"ENSG00000229021"	7	8	16	2	11
"ENSG00000203825"	0	0	0	0	0
"ENSG00000184371"	238	265	259	113	169
"ENSG00000233449"	0	0	0	0	0
"ENSG00000242943"	0	0	0	0	0
"ENSG00000233203"	18	5	9	7	15
"ENSG00000232499"	339	324	343	239	411
"ENSG00000232265"	0	0	1	4	0
"ENSG00000163154"	29	30	59	45	98
"ENSG00000232995"	655	621	664	553	765
"ENSG00000238087"	0	2	0	0	2
"ENSG00000227777"	6	9	16	17	29
"ENSG00000177173"	1404	1135	1297	1065	1479
"ENSG00000238022"	0	0	0	0	0
"ENSG00000231671"	0	0	0	0	0
"ENSG00000162729"	310	256	271	210	336
"ENSG00000143158"	456	422	446	426	659
"ENSG00000271092"	31	26	19	17	19
"ENSG00000238118"	0	0	0	0	0
"ENSG00000276118"	0	0	3	0	0
"ENSG00000232148"	0	0	1	2	0
"ENSG00000278811"	617	567	636	578	806
"ENSG00000000460"	835	740	808	753	1035
"ENSG00000275075"	0	1	2	1	0
"ENSG00000135862"	4996	4334	5148	4489	5789
"ENSG00000232952"	3235	2711	2962	2522	3490
"ENSG00000227722"	392	384	342	320	488
"ENSG00000285922"	0	0	0	0	0
"ENSG00000275801"	0	0	0	0	0
"ENSG00000143198"	985	806	940	804	1124
"ENSG00000143318"	21	27	13	24	18
"ENSG00000232188"	0	0	0	0	0
"ENSG00000232212"	0	0	0	0	0
"ENSG00000143621"	2822	2221	2727	2300	3203
"ENSG00000241042"	0	0	0	0	0
"ENSG00000260322"	0	0	0	0	0
"ENSG00000223495"	4	1	5	0	0
"ENSG00000143156"	301	310	340	344	476
"ENSG00000198771"	6	4	7	2	6
"ENSG00000225462"	224	157	132	143	231
"ENSG00000237756"	75	84	83	47	82
"ENSG00000213064"	5884	5154	5861	4867	6910
"ENSG00000143179"	2130	2118	2363	2000	2810
"ENSG00000271187"	0	0	0	0	0
"ENSG00000274562"	0	0	0	0	0
"ENSG00000143315"	2143	1995	2113	1874	2544
"ENSG00000231175"	0	2	0	0	0
"ENSG00000143185"	4	24	7	5	14
"ENSG00000272931"	17	4	18	17	10
"ENSG00000143190"	7040	6336	7125	6313	8107
"ENSG00000225475"	44	33	36	29	24
"ENSG00000232223"	0	0	0	0	0
"ENSG00000224698"	0	0	0	0	0
"ENSG00000075945"	747	768	846	663	893
"ENSG00000235303"	2	6	2	3	2
"ENSG00000234810"	2	2	0	0	1
"ENSG00000224468"	59	51	74	68	67
"ENSG00000232551"	0	0	0	0	0
"ENSG00000092607"	18	23	27	18	33
"ENSG00000238270"	0	0	0	0	0
"ENSG00000285894"	0	0	0	0	0
"ENSG00000236025"	0	0	0	0	0
"ENSG00000230704"	0	0	0	0	0
"ENSG00000283255"	0	0	0	0	0
"ENSG00000227741"	84	60	92	97	98
"ENSG00000286754"	0	0	0	0	0
"ENSG00000232751"	6	9	11	8	20
"ENSG00000117091"	0	0	4	0	0
"ENSG00000235378"	5	5	5	13	8
"ENSG00000143171"	30	19	14	19	19
"ENSG00000275767"	7	18	17	8	7
"ENSG00000047410"	8634	7934	8846	7846	10294
"ENSG00000231992"	8	12	11	6	25
"ENSG00000018625"	6	0	0	2	6
"ENSG00000171806"	413	324	358	288	406
"ENSG00000287919"	2	4	4	9	0
"ENSG00000233882"	0	2	0	0	0
"ENSG00000198358"	0	0	0	0	0
"ENSG00000134216"	2	0	5	0	4
"ENSG00000230748"	0	0	0	0	0
"ENSG00000254154"	0	0	0	0	0
"ENSG00000162694"	874	727	923	1048	1294
"ENSG00000238108"	0	0	0	0	0
"ENSG00000214262"	0	0	0	0	0
"ENSG00000118197"	1108	938	1181	1048	1448
"ENSG00000135842"	296	233	277	241	351
"ENSG00000229258"	4	1	2	0	5
"ENSG00000287472"	0	0	0	0	0
"ENSG00000241318"	103	77	82	121	86
"ENSG00000228238"	4	2	2	4	12
"ENSG00000232393"	32	18	31	27	31
"ENSG00000184155"	0	0	0	0	0
"ENSG00000058085"	37	29	27	31	31
"ENSG00000260088"	1	0	0	1	21
"ENSG00000116815"	362	323	357	286	383
"ENSG00000232917"	69	67	89	47	135
"ENSG00000233057"	8	8	7	6	9
"ENSG00000143167"	1	0	0	0	0
"ENSG00000143184"	38	31	49	18	51
"ENSG00000260976"	0	0	0	0	0
"ENSG00000235215"	0	0	0	0	0
"ENSG00000224691"	0	0	0	0	6
"ENSG00000286572"	8	3	1	4	10
"ENSG00000235101"	1	0	0	0	0
"ENSG00000228215"	0	0	0	0	0
"ENSG00000177807"	64	70	62	31	66
"ENSG00000233626"	46	36	35	50	46
"ENSG00000233691"	221	206	191	183	306
"ENSG00000143228"	1669	1554	1854	1491	2042
"ENSG00000235827"	0	0	0	0	0
"ENSG00000231615"	378	283	362	282	369
"ENSG00000231714"	0	0	0	0	0
"ENSG00000174514"	310	233	297	192	270
"ENSG00000143178"	107	74	106	76	121
"ENSG00000116833"	232	229	216	130	212
"ENSG00000227740"	48	38	39	54	50
"ENSG00000000457"	759	703	770	705	798
"ENSG00000143507"	199	155	148	114	156
"ENSG00000285638"	0	0	0	0	0
"ENSG00000284592"	0	0	0	0	0
"ENSG00000230987"	424	351	371	391	531
"ENSG00000232527"	56	72	65	56	62
"ENSG00000215833"	260	250	217	337	298
"ENSG00000228167"	55	56	45	51	77
"ENSG00000223344"	0	0	0	0	0
"ENSG00000150732"	0	0	0	0	0
"ENSG00000157064"	201	166	272	234	292
"ENSG00000288139"	0	0	2	0	0
"ENSG00000215808"	10	2	2	4	2
"ENSG00000059588"	4888	4783	5630	4356	5563
"ENSG00000237379"	0	2	0	0	0
"ENSG00000232959"	25	26	27	26	17
"ENSG00000122224"	0	0	1	1	2
"ENSG00000162782"	6	0	0	2	0
"ENSG00000238051"	0	1	2	0	3
"ENSG00000233196"	0	0	4	0	1
"ENSG00000229220"	1	2	0	0	1
"ENSG00000143653"	229	231	294	291	373
"ENSG00000158711"	6244	5926	6691	5779	7079
"ENSG00000227747"	0	1	1	1	1
"ENSG00000228081"	0	0	0	0	0
"ENSG00000228020"	4	0	0	0	0
"ENSG00000234975"	1611	1384	1647	1699	2171
"ENSG00000162851"	299	221	277	199	366
"ENSG00000271427"	23	14	14	60	56
"ENSG00000143353"	1192	1123	1385	1219	1516
"ENSG00000197965"	3850	3475	4048	3845	4996
"ENSG00000143493"	2394	2174	2345	2246	3131
"ENSG00000230777"	287	232	285	227	326
"ENSG00000179397"	187	176	172	186	226
"ENSG00000224540"	4	12	10	21	20
"ENSG00000117592"	5254	4359	5243	4491	5675
"ENSG00000186197"	211	191	212	198	180
"ENSG00000229067"	0	1	1	4	0
"ENSG00000227711"	0	0	0	0	1
"ENSG00000261182"	0	0	0	0	0
"ENSG00000228879"	12	12	7	12	28
"ENSG00000227925"	0	0	0	0	0
"ENSG00000162670"	91	59	63	88	121
"ENSG00000225712"	237	224	215	178	271
"ENSG00000162761"	0	0	0	0	0
"ENSG00000143199"	111	89	96	53	88
"ENSG00000007908"	3	2	0	2	2
"ENSG00000092978"	1662	1439	1564	1411	1905
"ENSG00000143499"	633	596	680	477	670
"ENSG00000188404"	2	9	0	2	14
"ENSG00000227735"	5	0	8	3	8
"ENSG00000143196"	1	0	0	0	0
"ENSG00000228504"	0	0	0	0	0
"ENSG00000274702"	0	0	0	0	0
"ENSG00000226211"	0	0	0	0	0
"ENSG00000236942"	337	344	308	280	413
"ENSG00000287205"	0	0	0	0	0
"ENSG00000203697"	1	2	0	0	0
"ENSG00000116574"	1070	945	969	760	1166
"ENSG00000287929"	0	0	2	0	0
"ENSG00000224896"	5	5	4	4	8
"ENSG00000121481"	2135	1821	2186	1702	2136
"ENSG00000227940"	0	0	0	0	0
"ENSG00000143248"	223	204	223	212	282
"ENSG00000162814"	78	82	96	72	72
"ENSG00000225172"	0	0	0	0	0
"ENSG00000261642"	0	0	0	0	0
"ENSG00000228239"	0	0	0	0	0
"ENSG00000237283"	0	0	0	0	0
"ENSG00000116132"	545	442	429	286	343
"ENSG00000238042"	0	0	1	0	0
"ENSG00000271475"	0	0	0	0	0
"ENSG00000231877"	0	0	0	0	0
"ENSG00000116679"	4241	3802	4326	3703	4960
"ENSG00000228536"	66	49	51	67	99
"ENSG00000230550"	10	20	8	4	13
"ENSG00000229242"	0	0	0	0	0
"ENSG00000228470"	30	33	41	36	24
"ENSG00000152092"	23	11	52	10	24
"ENSG00000234984"	0	0	0	0	0
"ENSG00000231648"	0	0	0	0	0
"ENSG00000229983"	58	87	59	90	100
"ENSG00000215149"	0	0	0	0	0
"ENSG00000225122"	0	0	0	0	0
"ENSG00000225920"	790	593	732	738	735
"ENSG00000143476"	4895	4457	5118	4410	5457
"ENSG00000121486"	1332	1143	1360	1088	1667
"ENSG00000228437"	0	0	0	0	0
"ENSG00000057252"	2077	1918	2123	1871	2497
"ENSG00000285718"	0	0	0	0	0
"ENSG00000234070"	3	2	10	4	9
"ENSG00000233620"	0	0	6	0	0
"ENSG00000237783"	0	0	0	0	0
"ENSG00000233018"	6	5	10	6	4
"ENSG00000224783"	0	0	0	0	0
"ENSG00000162852"	680	666	760	569	865
"ENSG00000232792"	76	68	65	96	100
"ENSG00000273004"	84	47	65	78	108
"ENSG00000143842"	473	482	550	465	663
"ENSG00000268062"	5	7	1	4	3
"ENSG00000237409"	0	5	3	2	4
"ENSG00000116962"	6750	6132	6880	6101	7828
"ENSG00000288078"	0	0	0	3	1
"ENSG00000271399"	0	0	0	0	0
"ENSG00000229757"	4	6	9	15	14
"ENSG00000232679"	0	0	0	0	0
"ENSG00000220749"	408	392	441	377	386
"ENSG00000181450"	4231	3643	4388	3672	4964
"ENSG00000223519"	105	108	118	103	142
"ENSG00000286285"	12	20	4	28	24
"ENSG00000225300"	10	32	27	36	46
"ENSG00000223842"	256	212	215	219	257
"ENSG00000162753"	21	26	10	14	11
"ENSG00000228247"	483	402	446	463	637
"ENSG00000231424"	93	115	120	123	150
"ENSG00000143355"	115	87	119	85	102
"ENSG00000287177"	0	0	0	0	0
"ENSG00000237193"	0	0	0	0	2
"ENSG00000223490"	0	0	0	4	0
"ENSG00000121644"	5755	4981	5975	5397	7198
"ENSG00000174502"	61	47	47	33	71
"ENSG00000224286"	4	8	2	0	2
"ENSG00000158715"	227	173	228	158	217
"ENSG00000143195"	475	452	572	574	758
"ENSG00000162849"	465	412	435	210	370
"ENSG00000232824"	10	24	15	14	32
"ENSG00000273416"	4	6	13	6	11
"ENSG00000282111"	24	25	28	16	28
"ENSG00000233410"	0	0	0	0	0
"ENSG00000067533"	3613	3337	3659	3289	4258
"ENSG00000228955"	10	22	11	14	18
"ENSG00000270443"	0	2	0	0	0
"ENSG00000116209"	1141	1060	1168	1128	1536
"ENSG00000224702"	0	0	0	0	0
"ENSG00000271811"	23	35	42	19	50
"ENSG00000224278"	0	0	0	0	0
"ENSG00000235492"	0	0	0	0	0
"ENSG00000287808"	76	72	83	82	114
"ENSG00000229840"	2	4	3	0	0
"ENSG00000226486"	0	0	0	0	0
"ENSG00000227687"	0	0	0	2	2
"ENSG00000231814"	0	0	0	0	0
"ENSG00000286210"	0	0	0	1	0
"ENSG00000287364"	0	0	0	0	2
"ENSG00000260698"	6	43	10	14	23
"ENSG00000277007"	214	226	251	189	268
"ENSG00000229016"	32	18	14	23	30
"ENSG00000152104"	5305	4636	5464	3721	5177
"ENSG00000236975"	289	243	242	193	200
"ENSG00000286541"	0	0	0	0	0
"ENSG00000117650"	515	470	558	533	640
"ENSG00000235021"	0	0	0	2	2
"ENSG00000203724"	18	23	11	19	28
"ENSG00000225006"	0	0	0	0	0
"ENSG00000287633"	4	0	1	0	6
"ENSG00000158764"	0	0	0	0	0
"ENSG00000223375"	26	23	17	15	16
"ENSG00000230714"	0	0	0	0	0
"ENSG00000261065"	0	0	0	0	0
"ENSG00000260855"	248	252	228	280	383
"ENSG00000236206"	11	2	6	3	11
"ENSG00000168118"	1842	1583	1848	1710	2216
"ENSG00000173726"	20094	18457	20180	15823	20693
"ENSG00000282852"	37	29	23	38	49
"ENSG00000152382"	1368	1237	1347	1125	1501
"ENSG00000143839"	3	2	0	2	3
"ENSG00000232100"	0	0	0	0	4
"ENSG00000261024"	119	92	82	105	194
"ENSG00000230547"	0	2	0	1	2
"ENSG00000176754"	0	4	0	0	0
"ENSG00000227953"	52	44	67	62	83
"ENSG00000232215"	0	0	0	0	4
"ENSG00000135829"	3552	3290	3692	3451	4622
"ENSG00000228289"	0	0	0	0	0
"ENSG00000134717"	2852	2641	3058	2422	3134
"ENSG00000232989"	0	0	0	0	0
"ENSG00000233537"	0	0	0	0	1
"ENSG00000116668"	509	591	632	488	631
"ENSG00000278180"	0	0	0	0	0
"ENSG00000232341"	7	9	10	8	5
"ENSG00000287676"	75	73	97	120	152
"ENSG00000236792"	532	560	485	432	590
"ENSG00000143207"	814	701	815	847	1042
"ENSG00000270859"	0	0	0	0	0
"ENSG00000238224"	2	2	4	0	4
"ENSG00000286775"	0	0	0	0	0
"ENSG00000237492"	2	0	0	0	0
"ENSG00000230404"	1	0	0	0	1
"ENSG00000236230"	2	4	2	8	4
"ENSG00000026751"	0	0	0	0	4
"ENSG00000150681"	0	0	0	0	0
"ENSG00000116906"	2007	1823	2004	1936	2313
"ENSG00000092969"	161	85	113	110	113
"ENSG00000157181"	1670	1448	1792	1383	2044
"ENSG00000250762"	8	6	4	3	11
"ENSG00000236720"	0	0	0	0	0
"ENSG00000227421"	0	0	0	0	0
"ENSG00000227240"	2	0	2	2	0
"ENSG00000076258"	91	79	91	61	50
"ENSG00000286073"	0	0	0	0	0
"ENSG00000231084"	13	16	38	3	7
"ENSG00000117697"	4935	4649	5087	4430	6117
"ENSG00000235083"	0	0	0	0	0
"ENSG00000162669"	274	282	333	313	371
"ENSG00000132681"	9	5	5	9	10
"ENSG00000225904"	0	1	2	0	0
"ENSG00000270920"	0	2	1	6	4
"ENSG00000143641"	1479	1310	1384	1344	1791
"ENSG00000227630"	5	2	1	0	0
"ENSG00000228830"	0	0	0	0	0
"ENSG00000010932"	17	28	20	7	25
"ENSG00000282849"	0	0	0	0	0
"ENSG00000226640"	0	0	2	2	4
"ENSG00000010072"	2575	2364	2409	2273	2998
"ENSG00000135766"	822	781	847	884	1003
"ENSG00000279261"	0	0	4	0	0
"ENSG00000213051"	38	31	59	23	53
"ENSG00000238054"	0	0	0	0	0
"ENSG00000163534"	0	0	1	0	0
"ENSG00000168243"	2160	1970	2270	1781	2307
"ENSG00000281453"	0	0	0	0	0
"ENSG00000237469"	0	0	0	0	0
"ENSG00000224939"	2	8	4	2	4
"ENSG00000227613"	92	94	95	93	111
"ENSG00000116183"	5	2	10	14	8
"ENSG00000232194"	3	0	8	4	24
"ENSG00000231612"	9	3	3	5	6
"ENSG00000271036"	0	0	0	0	0
"ENSG00000230849"	682	613	562	504	688
"ENSG00000170382"	262	220	294	158	232
"ENSG00000226868"	0	0	0	0	0
"ENSG00000279401"	13	2	8	18	21
"ENSG00000272362"	0	0	1	0	2
"ENSG00000287450"	6	2	10	9	8
"ENSG00000237011"	5	0	0	7	0
"ENSG00000233583"	43	23	36	36	27
"ENSG00000066027"	1502	1294	1486	1304	1819
"ENSG00000286263"	0	0	0	4	2
"ENSG00000227006"	103	65	64	101	83
"ENSG00000224525"	1	0	2	0	2
"ENSG00000173728"	33	17	35	36	50
"ENSG00000225811"	2	12	4	9	29
"ENSG00000273093"	0	0	2	2	1
"ENSG00000227818"	0	0	2	0	0
"ENSG00000135828"	144	129	161	163	193
"ENSG00000286398"	0	0	0	0	0
"ENSG00000185523"	8	1	4	8	0
"ENSG00000116711"	260	214	249	302	455
"ENSG00000226750"	2	0	0	0	0
"ENSG00000285665"	784	631	668	604	878
"ENSG00000231022"	0	0	0	0	0
"ENSG00000224436"	0	0	0	0	0
"ENSG00000228208"	0	0	0	0	0
"ENSG00000273384"	11	7	9	18	6
"ENSG00000238061"	45	30	22	10	24
"ENSG00000234915"	40	75	74	44	80
"ENSG00000143845"	165	132	140	108	173
"ENSG00000227585"	0	0	0	0	0
"ENSG00000157060"	4	2	1	0	8
"ENSG00000237213"	2	0	0	1	0
"ENSG00000224260"	0	0	0	2	0
"ENSG00000213045"	0	2	2	2	6
"ENSG00000230063"	56	29	45	42	53
"ENSG00000235467"	0	1	4	2	4
"ENSG00000123684"	4929	4627	4884	4494	5905
"ENSG00000228044"	2	0	4	4	2
"ENSG00000225338"	49	35	55	55	86
"ENSG00000224407"	0	0	0	0	0
"ENSG00000232463"	0	2	8	6	2
"ENSG00000237457"	18	6	13	8	9
"ENSG00000225171"	50	59	79	56	86
"ENSG00000235386"	9	7	8	1	2
"ENSG00000123836"	802	787	963	755	1021
"ENSG00000213690"	6	2	2	0	2
"ENSG00000229832"	92	84	82	72	124
"ENSG00000225233"	0	0	4	3	2
"ENSG00000237514"	526	464	428	375	527
"ENSG00000287856"	2	2	2	6	4
"ENSG00000226375"	8	1	6	8	13
"ENSG00000203705"	758	628	629	587	790
"ENSG00000224040"	0	0	2	0	0
"ENSG00000228686"	95	90	130	68	112
"ENSG00000279838"	150	153	146	125	182
"ENSG00000174175"	1	7	0	5	0
"ENSG00000236401"	2	0	0	0	0
"ENSG00000241475"	0	6	0	0	0
"ENSG00000215800"	0	0	0	0	0
"ENSG00000286421"	0	0	0	0	2
"ENSG00000270936"	7	0	11	2	0
"ENSG00000008118"	0	0	0	0	0
"ENSG00000171161"	428	374	445	414	545
"ENSG00000241505"	0	0	0	0	0
"ENSG00000282097"	0	0	0	0	0
"ENSG00000261453"	2	0	0	0	0
"ENSG00000231020"	12	0	0	2	0
"ENSG00000270818"	0	0	0	0	0
"ENSG00000196878"	2	0	1	1	3
"ENSG00000225561"	0	0	0	0	2
"ENSG00000074964"	140	109	112	100	119
"ENSG00000223847"	2	0	4	0	0
"ENSG00000277704"	0	0	0	0	0
"ENSG00000259815"	0	0	0	0	0
"ENSG00000240963"	3	7	0	1	7
"ENSG00000226570"	0	0	0	0	0
"ENSG00000198929"	361	269	315	229	356
"ENSG00000230628"	0	0	0	0	4
"ENSG00000227579"	0	0	0	0	0
"ENSG00000174606"	2275	2117	2419	1958	2606
"ENSG00000179914"	0	0	0	6	0
"ENSG00000121446"	0	0	5	1	0
"ENSG00000236905"	7	0	5	1	9
"ENSG00000233304"	0	0	0	0	0
"ENSG00000227887"	0	0	0	0	0
"ENSG00000116903"	2978	2649	2987	2610	3718
"ENSG00000226196"	0	0	0	0	0
"ENSG00000287354"	17	14	15	6	28
"ENSG00000233827"	18	2	8	2	9
"ENSG00000198797"	6	23	20	9	15
"ENSG00000151414"	1596	1497	1724	1468	2003
"ENSG00000177614"	474	375	509	523	620
"ENSG00000235182"	0	0	0	0	0
"ENSG00000287157"	29	7	6	2	4
"ENSG00000233920"	0	0	1	3	2
"ENSG00000183831"	4	4	5	2	9
"ENSG00000225755"	54	69	86	48	74
"ENSG00000197472"	495	435	570	499	691
"ENSG00000230184"	74	64	91	64	68
"ENSG00000232436"	0	0	0	0	0
"ENSG00000231718"	2	0	0	0	0
"ENSG00000136643"	1097	996	1077	1006	1457
"ENSG00000232537"	0	0	0	0	0
"ENSG00000285521"	19	12	6	7	20
"ENSG00000236317"	5	9	18	5	11
"ENSG00000176855"	2	0	0	0	0
"ENSG00000227728"	2	3	0	2	0
"ENSG00000162877"	246	210	253	324	368
"ENSG00000225401"	17	24	30	31	27
"ENSG00000228190"	0	0	0	0	0
"ENSG00000135747"	113	117	104	121	151
"ENSG00000227237"	0	2	4	2	2
"ENSG00000069248"	5389	4602	5490	4696	6330
"ENSG00000232812"	0	0	0	0	0
"ENSG00000242042"	0	0	0	0	0
"ENSG00000234464"	0	0	0	0	0
"ENSG00000253148"	0	0	0	0	2
"ENSG00000227751"	0	0	0	0	0
"ENSG00000090104"	0	2	4	2	0
"ENSG00000285280"	109	81	125	114	153
"ENSG00000232892"	58	40	78	65	103
"ENSG00000236950"	0	0	0	0	0
"ENSG00000236468"	0	2	0	0	0
"ENSG00000185220"	100	105	136	152	195
"ENSG00000226003"	0	0	0	0	0
"ENSG00000230813"	0	0	0	0	0
"ENSG00000236101"	0	10	2	1	10
"ENSG00000162769"	2343	2201	2262	2153	2734
"ENSG00000133065"	2045	1734	2004	1710	2337
"ENSG00000278684"	0	0	0	0	0
"ENSG00000236775"	2	2	2	2	0
"ENSG00000042781"	173	161	207	159	207
"ENSG00000234754"	2	2	8	0	4
"ENSG00000233084"	7	6	4	5	8
"ENSG00000227815"	57	72	88	54	74
"ENSG00000287046"	0	0	0	0	0
"ENSG00000228863"	1	0	2	0	0
"ENSG00000228646"	0	1	0	0	0
"ENSG00000229112"	4	2	0	0	3
"ENSG00000233332"	7	14	10	2	2
"ENSG00000231984"	5	9	7	2	11
"ENSG00000226876"	150	108	122	156	210
"ENSG00000277462"	224	217	284	181	288
"ENSG00000225591"	14	4	12	13	18
"ENSG00000035687"	2016	1719	1908	1645	2038
"ENSG00000213080"	2284	2058	2252	1915	2673
"ENSG00000180287"	13	12	19	20	28
"ENSG00000226693"	2	1	2	0	2
"ENSG00000231272"	2	2	3	0	8
"ENSG00000223828"	32	38	29	21	42
"ENSG00000230124"	1467	1381	1580	1416	1837
"ENSG00000226723"	2389	2042	2322	1967	2895
"ENSG00000272672"	35	43	34	43	52
"ENSG00000228982"	0	0	0	0	0
"ENSG00000235096"	47	53	33	47	54
"ENSG00000007341"	1100	1016	1136	1247	1531
"ENSG00000286747"	14	13	33	11	12
"ENSG00000236069"	4	1	0	0	2
"ENSG00000236244"	18	5	16	7	11
"ENSG00000272865"	6	6	2	8	21
"ENSG00000143324"	3255	2982	3318	3343	4550
"ENSG00000229871"	0	0	2	0	2
"ENSG00000225222"	34	32	45	34	57
"ENSG00000118193"	3009	2780	3030	2449	3243
"ENSG00000198842"	0	0	0	0	0
"ENSG00000286619"	1050	929	1178	1087	1310
"ENSG00000198756"	720	713	743	632	772
"ENSG00000271558"	0	0	4	3	0
"ENSG00000227554"	26	11	9	12	19
"ENSG00000178596"	0	0	0	0	0
"ENSG00000054282"	1144	1080	1163	1045	1425
"ENSG00000183780"	24	23	32	26	39
"ENSG00000229663"	427	391	423	462	504
"ENSG00000162702"	3576	2841	3196	2887	3836
"ENSG00000238272"	0	1	0	0	0
"ENSG00000228530"	0	0	0	0	0
"ENSG00000235060"	77	51	60	78	88
"ENSG00000143194"	0	0	0	2	5
"ENSG00000054267"	3271	2957	3280	2863	3969
"ENSG00000287921"	2	0	1	9	2
"ENSG00000177800"	12	2	5	4	2
"ENSG00000232166"	3	3	0	12	4
"ENSG00000175137"	355	287	450	332	471
"ENSG00000134245"	484	517	622	497	683
"ENSG00000227373"	49	42	25	24	62
"ENSG00000228175"	105	133	109	100	137
"ENSG00000069275"	39997	35336	39998	34514	46281
"ENSG00000237317"	60	32	103	32	75
"ENSG00000187889"	141	136	158	129	171
"ENSG00000097046"	4837	4495	4995	3972	5066
"ENSG00000232113"	0	1	0	0	0
"ENSG00000282718"	0	0	0	0	0
"ENSG00000231378"	140	156	138	122	145
"ENSG00000235605"	80	69	62	54	69
"ENSG00000224857"	2	2	4	3	3
"ENSG00000273367"	14	19	15	31	38
"ENSG00000230604"	54	37	70	26	49
"ENSG00000231605"	6	2	0	0	4
"ENSG00000236358"	8	10	4	13	6
"ENSG00000203737"	212	192	184	190	220
"ENSG00000215873"	292	258	214	264	278
"ENSG00000185420"	542	471	643	551	694
"ENSG00000076321"	956	733	829	801	1025
"ENSG00000272175"	23	7	38	14	32
"ENSG00000213070"	855	707	745	685	877
"ENSG00000282265"	0	0	0	0	0
"ENSG00000229747"	8	5	15	13	15
"ENSG00000117280"	1163	920	1024	841	1094
"ENSG00000233985"	10	15	15	16	9
"ENSG00000236719"	0	2	0	0	0
"ENSG00000136636"	2766	2436	2794	2408	3059
"ENSG00000225486"	605	526	506	473	619
"ENSG00000227043"	0	0	3	0	0
"ENSG00000163874"	120	155	146	102	105
"ENSG00000285777"	0	0	0	0	0
"ENSG00000286109"	2	4	2	6	4
"ENSG00000213068"	6	0	1	0	2
"ENSG00000054392"	158	174	186	151	167
"ENSG00000122223"	0	0	0	0	2
"ENSG00000188739"	220	185	240	202	261
"ENSG00000286666"	2	7	2	8	2
"ENSG00000273198"	0	2	2	7	8
"ENSG00000203730"	21	29	10	12	18
"ENSG00000225719"	0	0	0	0	1
"ENSG00000273483"	20	25	24	25	42
"ENSG00000203729"	2	2	1	0	1
"ENSG00000232809"	0	0	0	0	0
"ENSG00000285981"	0	1	0	0	0
"ENSG00000261729"	2	1	0	8	12
"ENSG00000215796"	936	797	929	823	1096
"ENSG00000233047"	0	0	0	0	0
"ENSG00000143341"	174	146	208	191	237
"ENSG00000228309"	10	15	3	10	20
"ENSG00000229739"	198	220	330	219	338
"ENSG00000116703"	62	108	84	69	111
"ENSG00000273874"	1	0	1	0	2
"ENSG00000278757"	0	6	0	2	2
"ENSG00000264341"	0	0	0	0	0
"ENSG00000264101"	0	0	0	1	0
"ENSG00000252404"	0	0	0	0	0
"ENSG00000243267"	4	6	15	7	30
"ENSG00000239149"	24	16	14	24	19
"ENSG00000252151"	0	1	0	0	1
"ENSG00000252969"	0	0	0	0	0
"ENSG00000252956"	0	0	0	0	0
"ENSG00000265606"	0	0	0	0	0
"ENSG00000284357"	0	0	0	0	0
"ENSG00000207237"	4	2	2	0	7
"ENSG00000222784"	0	0	0	0	0
"ENSG00000266210"	0	2	0	0	0
"ENSG00000265961"	0	0	0	0	0
"ENSG00000252691"	1	0	2	0	0
"ENSG00000253005"	6	0	0	0	0
"ENSG00000238316"	0	0	0	0	0
"ENSG00000207941"	0	0	0	0	0
"ENSG00000264773"	0	0	0	0	0
"ENSG00000199963"	0	0	0	0	0
"ENSG00000264698"	0	0	0	0	0
"ENSG00000207328"	0	0	0	0	0
"ENSG00000207466"	0	0	0	0	0
"ENSG00000252368"	0	0	0	0	0
"ENSG00000206779"	112	99	88	62	130
